id,date,type,content,media_file
825884,2025-02-14T12:09:06+00:00,text,List price 2$ all user fair,
825883,2025-02-14T12:09:03+00:00,text,Bro have you won the event !,
825882,2025-02-14T12:08:57+00:00,text,No need to worry 😂😂,
825881,2025-02-14T12:08:56+00:00,text,Offf,
825880,2025-02-14T12:08:50+00:00,sticker,[STICKER] BAADAgAD0TwAArbfaEi9HxEXCcrMcQI,media/sticker_825880.webp
825879,2025-02-14T12:08:48+00:00,text,He will,
825878,2025-02-14T12:08:47+00:00,text,😭😭😂😂😂😭😭😂,
825877,2025-02-14T12:08:39+00:00,text,😂😂,
825876,2025-02-14T12:08:36+00:00,text,Can I get a ohhh yeah?,
825875,2025-02-14T12:08:30+00:00,text,@antsway000 dm check,
825874,2025-02-14T12:08:17+00:00,text,Sup 😕,
825873,2025-02-14T12:08:10+00:00,text,Okly,
825872,2025-02-14T12:08:09+00:00,text,Ohhh yeahh,
825871,2025-02-14T12:08:01+00:00,text,We all fainted 😂😂,
825870,2025-02-14T12:08:00+00:00,sticker,[STICKER] CAADBQADPgMAAh8X4VTBNoFcDWO5fAI,media/sticker_825870.webp
825869,2025-02-14T12:07:56+00:00,text,Nuh,
825868,2025-02-14T12:07:56+00:00,text,Why not,
825867,2025-02-14T12:07:49+00:00,text,Yeah,
825866,2025-02-14T12:07:47+00:00,text,This was my first season and i got almost fainted 😭😭,
825865,2025-02-14T12:07:42+00:00,text,Sorry 😐,
825864,2025-02-14T12:07:38+00:00,text,Ohhhhhhhhhhhh okkkkkkkkkkkk,
825863,2025-02-14T12:07:38+00:00,text,U need lift in rocket 😱😱😱,
825862,2025-02-14T12:07:29+00:00,text,This season so hard bro,
825861,2025-02-14T12:07:28+00:00,sticker,[STICKER] BAADBQADhRAAAtLlEFVjm-H0SPxIbgI,media/sticker_825861.webp
825860,2025-02-14T12:07:22+00:00,text,This is a rocket not a car bro,
825859,2025-02-14T12:07:11+00:00,text,Important links of London mam,
825858,2025-02-14T12:07:09+00:00,text,Yes then,
825857,2025-02-14T12:07:08+00:00,text,Yeah very much,
825856,2025-02-14T12:07:08+00:00,text,By guys see u tomorrow,
825855,2025-02-14T12:07:08+00:00,text,I feel how much its difficult to push the rank,
825854,2025-02-14T12:07:00+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825854.webp
825853,2025-02-14T12:06:58+00:00,text,U rich,
825852,2025-02-14T12:06:57+00:00,text,U started again 😂,
825851,2025-02-14T12:06:57+00:00,text,Sorry no petrol in car,
825849,2025-02-14T12:06:48+00:00,text,1st go discover option on trust wallet then paste the claim link and processed,
825848,2025-02-14T12:06:42+00:00,text,Lift 🚀 😭😭😭,
825847,2025-02-14T12:06:41+00:00,sticker,[STICKER] CAADBAADMggAAq0Q0FK1ZIUPLNxGcAI,media/sticker_825847.webp
825846,2025-02-14T12:06:33+00:00,text,Lift 🚀🙄,
825845,2025-02-14T12:06:16+00:00,sticker,[STICKER] CAADBAAD4AkAAu9GYFGTgHavjO_HLgI,media/sticker_825845.webp
825844,2025-02-14T12:06:14+00:00,text,"Fly high,🌝",
825843,2025-02-14T12:06:02+00:00,text,Send my hissa,
825842,2025-02-14T12:05:55+00:00,sticker,[STICKER] CAADBAADyAsAAtiKWFEWn-AVfPKNjAI,media/sticker_825842.webp
825841,2025-02-14T12:05:38+00:00,sticker,[STICKER] BAADBAADtQoAAgPw-FNs5Z3AzAP3_wI,media/sticker_825841.webp
825840,2025-02-14T12:05:27+00:00,text,How you do this please guide me,
825839,2025-02-14T12:05:21+00:00,text,Okay okay ❤️❤️,
825838,2025-02-14T12:05:13+00:00,text,Keep supporting the Hopper 💪,
825837,2025-02-14T12:05:08+00:00,text,"Mod will ans you , but we have claimed in metamask",
825836,2025-02-14T12:05:06+00:00,text,Soo cuteee,
825835,2025-02-14T12:05:03+00:00,text,Yeah,
825834,2025-02-14T12:04:52+00:00,text,No doubt I'm big fan of csk,
825833,2025-02-14T12:04:51+00:00,text,I did in metamask,
825832,2025-02-14T12:04:51+00:00,sticker,[STICKER] BAADAQAD0QEAAjw_mEaytoJ5U95L2QI,media/sticker_825832.webp
825831,2025-02-14T12:04:50+00:00,text,Support Hopper 💪,
825830,2025-02-14T12:04:48+00:00,text,Did you claim in Trust wallet,
825829,2025-02-14T12:04:44+00:00,sticker,[STICKER] BAADBQADqxUAAne5EFVphIn652slQAI,media/sticker_825829.webp
825828,2025-02-14T12:04:37+00:00,text,R u sure?,
825827,2025-02-14T12:04:36+00:00,sticker,[STICKER] CAADAgADmA0AAsdhIUtnb7RF-ZQzdAI,media/sticker_825827.webp
825826,2025-02-14T12:04:36+00:00,text,Tere future son h dekhle,
825825,2025-02-14T12:04:24+00:00,sticker,[STICKER] CAADBAADewoAAlWPEFJz2CcE-p9UyQI,media/sticker_825825.webp
825824,2025-02-14T12:04:24+00:00,text,Yes,
825823,2025-02-14T12:04:21+00:00,text,MI,
825822,2025-02-14T12:04:16+00:00,text,Please help me in claiming,
825821,2025-02-14T12:04:10+00:00,text,No i am a fan of csk,
825820,2025-02-14T12:04:08+00:00,sticker,[STICKER] CAADBQADchMAAmK7gVXhYGTUQS9pygI,media/sticker_825820.webp
825819,2025-02-14T12:04:03+00:00,sticker,[STICKER] CAADBAADHBYAAjQGqFJLItw64N96FwI,media/sticker_825819.webp
825818,2025-02-14T12:04:01+00:00,text,U r RCB fan?,
825817,2025-02-14T12:03:59+00:00,text,Lift 🚀,
825816,2025-02-14T12:03:57+00:00,text,Keep supporting the Hopper 💪,
825815,2025-02-14T12:03:56+00:00,sticker,[STICKER] BAADBAADFBIAAuf_YFDIh6iOBMVdOgI,media/sticker_825815.webp
825814,2025-02-14T12:03:46+00:00,text,Never 😂,
825813,2025-02-14T12:03:36+00:00,sticker,[STICKER] CAADBAAD7AoAAr8i2VGALarwosnJIgI,media/sticker_825813.webp
825812,2025-02-14T12:03:22+00:00,text,Wen rcb win ipl😭,
825811,2025-02-14T12:03:10+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825811.webp
825810,2025-02-14T12:03:07+00:00,text,Not funny am cried 😴😭,
825809,2025-02-14T12:02:38+00:00,text,Cup cup don't sad😭🤣🤣,
825808,2025-02-14T12:02:21+00:00,text,Hello ants,
825807,2025-02-14T12:02:18+00:00,sticker,[STICKER] CAADBQADfQYAAox34VT6NdTd498MVgI,media/sticker_825807.webp
825806,2025-02-14T12:02:15+00:00,text,Imotional Msg sir 😢,
825805,2025-02-14T12:02:12+00:00,sticker,[STICKER] BAADBAAD6xEAAuSEEVIxhCBgocgLMAI,media/sticker_825805.webp
825804,2025-02-14T12:01:50+00:00,text,"It's not safe, it's hard work not spammer so he deserves it",
825803,2025-02-14T12:01:50+00:00,text,Nice,
825802,2025-02-14T12:01:45+00:00,text,I am unable to claim it,
825801,2025-02-14T12:01:42+00:00,text,"Let's keep the atmosphere positive and the chat fair for everyone! 🎉✨

Avoid spam by sending multiple messages at once, make them all one message! 📝💡

💪 Together, we make",
825800,2025-02-14T12:01:41+00:00,text,Glad to hear that,
825799,2025-02-14T12:01:39+00:00,text,Who knows 😴,
825798,2025-02-14T12:01:18+00:00,text,Am good,
825796,2025-02-14T12:01:14+00:00,text,Great,
825795,2025-02-14T12:01:13+00:00,text,"Wait for official announcement 
Have you followed our Twitter yet?
For updates",
825794,2025-02-14T12:01:13+00:00,text,Does any one claim Hopper in trust wallet,
825793,2025-02-14T12:01:08+00:00,text,"I'm fine, how about you?",
825792,2025-02-14T12:01:05+00:00,text,Hahhhaaa he will be safe,
825791,2025-02-14T12:00:46+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825791.webp
825790,2025-02-14T12:00:44+00:00,text,Let me work 1 week n rest for 1 week,
825789,2025-02-14T12:00:39+00:00,sticker,[STICKER] BAADBAADjA8AAj57AAFQ2jJDOJUEDywC,media/sticker_825789.webp
825788,2025-02-14T12:00:38+00:00,text,1M or 1Hopper?,
825787,2025-02-14T12:00:34+00:00,text,Euuu 😄🙉,
825786,2025-02-14T12:00:22+00:00,text,Yeah,
825785,2025-02-14T12:00:18+00:00,sticker,[STICKER] BAADBAADrg4AAsJfmFDEBSpLDmMcJQI,media/sticker_825785.webp
825784,2025-02-14T12:00:15+00:00,text,Wow,
825783,2025-02-14T12:00:08+00:00,text,What is your problem?,
825782,2025-02-14T12:00:06+00:00,text,Yes mate,
825781,2025-02-14T12:00:05+00:00,text,Hahaha,
825780,2025-02-14T12:00:05+00:00,text,"Wkwkw🤣🤣
I'm sure you're number 1 again, because you've been active since the start, not like a spammer.",
825779,2025-02-14T12:00:01+00:00,text,Send ss,
825778,2025-02-14T11:59:53+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_825778.webp
825777,2025-02-14T11:59:49+00:00,text,I asked nana,
825776,2025-02-14T11:59:48+00:00,text,"I m unable to claim M please how to do

Error errors please",
825775,2025-02-14T11:59:38+00:00,sticker,[STICKER] BAADBQADHwcAAqEIgFXyvzX-FIRcSQI,media/sticker_825775.webp
825774,2025-02-14T11:59:36+00:00,text,Ohh shit yeh nhi ho sakta 😐,
825773,2025-02-14T11:59:32+00:00,text,hahaha,
825772,2025-02-14T11:59:30+00:00,text,He already said it was fine,
825771,2025-02-14T11:59:17+00:00,text,Shittt,
825770,2025-02-14T11:59:12+00:00,text,😂😂😂,
825769,2025-02-14T11:58:49+00:00,text,How are you,
825768,2025-02-14T11:58:39+00:00,text,Hold my pant come with me 🤣,
825767,2025-02-14T11:58:06+00:00,text,"I'm fine, how about you?",
825766,2025-02-14T11:58:06+00:00,text,"Haha😂
You just started and you've already been hit😁😁",
825765,2025-02-14T11:58:00+00:00,sticker,[STICKER] BAADBAADUA4AAl7KeFDupNoJDZc58AI,media/sticker_825765.webp
825764,2025-02-14T11:57:50+00:00,text,Gn my bro,
825763,2025-02-14T11:57:49+00:00,text,Idk english 😕,
825762,2025-02-14T11:57:46+00:00,sticker,[STICKER] BAADBQADjhgAAubuEVUR8ek6r99ntgI,media/sticker_825762.webp
825761,2025-02-14T11:57:44+00:00,file,[FILE] 엉덩이 흔들기.gif.mp4,media/video_825761.mp4
825760,2025-02-14T11:57:41+00:00,text,how are u today?,
825759,2025-02-14T11:57:33+00:00,text,😕😕😕😕😕,
825758,2025-02-14T11:57:33+00:00,text,No way,
825757,2025-02-14T11:57:30+00:00,text,gn sis,
825756,2025-02-14T11:57:27+00:00,text,What?,
825755,2025-02-14T11:57:27+00:00,text,Yess,
825754,2025-02-14T11:57:20+00:00,text,Whyy buddy,
825753,2025-02-14T11:57:18+00:00,text,Shushh,
825752,2025-02-14T11:57:15+00:00,text,Ohhh,
825751,2025-02-14T11:57:00+00:00,text,Don't get,
825750,2025-02-14T11:56:56+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825750.webp
825749,2025-02-14T11:56:51+00:00,text,Don't go hyp with Nana,
825748,2025-02-14T11:56:46+00:00,text,It's okay buddy,
825747,2025-02-14T11:56:39+00:00,text,Push ?,
825746,2025-02-14T11:56:36+00:00,text,the listing will be announced 👍,
825745,2025-02-14T11:56:35+00:00,text,Hello zenox,
825744,2025-02-14T11:56:34+00:00,text,So early,
825743,2025-02-14T11:56:27+00:00,text,Nice man,
825742,2025-02-14T11:56:23+00:00,text,Gn gn,
825741,2025-02-14T11:56:20+00:00,text,The way every one pushed,
825740,2025-02-14T11:56:13+00:00,text,maybe pendi g,
825739,2025-02-14T11:56:10+00:00,text,Gn buddy,
825738,2025-02-14T11:56:04+00:00,text,The group is insane bro,
825737,2025-02-14T11:55:52+00:00,text,Goodu,
825736,2025-02-14T11:55:26+00:00,text,"If the transaction is successful, it will automatically be entered",
825735,2025-02-14T11:55:21+00:00,text,How are you bro,
825734,2025-02-14T11:55:14+00:00,text,Yes sir,
825733,2025-02-14T11:55:07+00:00,text,Hello,
825732,2025-02-14T11:55:00+00:00,text,Sell soon 🔜,
825731,2025-02-14T11:54:51+00:00,sticker,[STICKER] BAADBAADvBYAAi9uCFHeoosTQp6rhQI,media/sticker_825731.webp
825730,2025-02-14T11:54:48+00:00,text,Sed,
825729,2025-02-14T11:53:07+00:00,sticker,[STICKER] CAADBAADShcAAngTsFI10a5sGl3A1wI,media/sticker_825729.webp
825728,2025-02-14T11:52:48+00:00,text,To maintain the rank,
825727,2025-02-14T11:52:45+00:00,text,We claimed it. Is it for sale now? When will it be available?,
825726,2025-02-14T11:52:42+00:00,text,Bro today I was dead,
825725,2025-02-14T11:52:34+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825725.webp
825724,2025-02-14T11:52:30+00:00,text,Pure spam 😐,
825723,2025-02-14T11:52:24+00:00,sticker,[STICKER] CAADBAADOBUAAop0yFKwpMLyf7TAiAI,media/sticker_825723.webp
825722,2025-02-14T11:52:19+00:00,text,Legit spam,
825721,2025-02-14T11:52:11+00:00,text,Yeah,
825720,2025-02-14T11:52:05+00:00,text,Start chat -------- !,
825719,2025-02-14T11:52:01+00:00,media,[OTHER MEDIA],
825718,2025-02-14T11:51:36+00:00,sticker,[STICKER] BAADBQADLRIAAkSskFQJTRnYHc7qzAI,media/sticker_825718.webp
825717,2025-02-14T11:47:36+00:00,text,Good 😋,
825716,2025-02-14T11:46:58+00:00,file,[FILE] animation.gif.mp4,media/video_825716.mp4
825715,2025-02-14T11:46:54+00:00,text,Just pray for the best and be patient so that the results will be good.😌🙏,
825714,2025-02-14T11:45:56+00:00,photo,[PHOTO],media/photo_825714.jpg
825712,2025-02-14T11:44:27+00:00,text,When listing cex,
825711,2025-02-14T11:42:18+00:00,text,"No still did not claim

Btw I have 62 Hopper 😭",
825710,2025-02-14T11:41:50+00:00,text,1m Hopper 🙄,
825709,2025-02-14T11:40:25+00:00,text,Yes,
825708,2025-02-14T11:40:05+00:00,photo,[PHOTO],media/photo_825708.jpg
825707,2025-02-14T11:36:19+00:00,text,Hope good Price,
825706,2025-02-14T11:36:13+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_825706.webp
825705,2025-02-14T11:36:02+00:00,text,Meo 😻,
825704,2025-02-14T11:34:55+00:00,text,Binance🔥🔥🔥🦸,
825703,2025-02-14T11:34:42+00:00,text,Wkkw,
825702,2025-02-14T11:34:38+00:00,text,Cex tier 0.5 more than binance,
825701,2025-02-14T11:34:22+00:00,text,Pumpit sir 🚀,
825700,2025-02-14T11:34:21+00:00,text,Need indodax for pumping,
825699,2025-02-14T11:34:05+00:00,text,Dump Price,
825698,2025-02-14T11:33:51+00:00,text,Ok,
825697,2025-02-14T11:33:49+00:00,text,Dex listing first 🥴,
825696,2025-02-14T11:33:38+00:00,text,Huh,
825695,2025-02-14T11:33:34+00:00,text,Gooooo,
825694,2025-02-14T11:33:28+00:00,text,Let's go🚀🚀🚀,
825693,2025-02-14T11:33:28+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_825693.webp
825692,2025-02-14T11:33:22+00:00,text,Bitget First 🤣,
825691,2025-02-14T11:33:14+00:00,text,I hope 1 m $1000,
825690,2025-02-14T11:32:55+00:00,text,Cex ?,
825689,2025-02-14T11:32:50+00:00,text,I only have 17 m,
825688,2025-02-14T11:32:42+00:00,text,Let's go ser 🚀🥰,
825687,2025-02-14T11:32:36+00:00,text,O yeah 🙉👍,
825686,2025-02-14T11:32:28+00:00,text,20 feb 😝,
825685,2025-02-14T11:32:26+00:00,text,Nono o good yes,
825684,2025-02-14T11:32:20+00:00,text,Cheat ban,
825683,2025-02-14T11:32:16+00:00,text,Is is is,
825682,2025-02-14T11:32:04+00:00,text,Boom😍,
825681,2025-02-14T11:32:04+00:00,text,Yess itss good,
825680,2025-02-14T11:31:58+00:00,sticker,[STICKER] BAADBQAEDwACclIwVQ1-sGVOBx3_Ag,media/sticker_825680.webp
825679,2025-02-14T11:31:55+00:00,text,What is the pengasinan,
825678,2025-02-14T11:31:53+00:00,text,Pure meneral water 🌊,
825677,2025-02-14T11:31:44+00:00,photo,[PHOTO],media/photo_825677.jpg
825676,2025-02-14T11:31:40+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825676.webp
825675,2025-02-14T11:31:37+00:00,text,Pangasinan ?,
825674,2025-02-14T11:31:30+00:00,text,Where,
825673,2025-02-14T11:31:27+00:00,text,Ser goo need 1 purel on my life,
825672,2025-02-14T11:31:26+00:00,text,g,
825671,2025-02-14T11:31:11+00:00,text,Let's go malming wkwk,
825670,2025-02-14T11:30:52+00:00,text,Need dugemm sir,
825669,2025-02-14T11:30:36+00:00,text,Ice😁,
825668,2025-02-14T11:30:25+00:00,text,My hp is pottato,
825667,2025-02-14T11:30:16+00:00,text,Sinyal is lag,
825666,2025-02-14T11:30:01+00:00,text,GIF Not Allow 🙊,
825665,2025-02-14T11:29:44+00:00,file,[FILE] gi22phy.mp4,media/video_825665.mp4
825664,2025-02-14T11:29:33+00:00,text,Only cat allow 🤣,
825663,2025-02-14T11:29:24+00:00,sticker,[STICKER] CAADBQADfQYAAox34VT6NdTd498MVgI,media/sticker_825663.webp
825662,2025-02-14T11:29:19+00:00,text,Let's go ser,
825661,2025-02-14T11:29:16+00:00,text,$1000k minim,
825660,2025-02-14T11:29:11+00:00,sticker,[STICKER] CAADBQADIQMAAkgVMFdoys3BTboUgwI,media/sticker_825660.webp
825659,2025-02-14T11:29:05+00:00,text,Let's go,
825658,2025-02-14T11:29:04+00:00,text,Wait big party with //$10,
825657,2025-02-14T11:28:46+00:00,file,[FILE] Unnamed file,media/video_825657.mp4
825656,2025-02-14T11:28:43+00:00,text,Wow,
825655,2025-02-14T11:28:32+00:00,text,Give me 1 ladies company,
825654,2025-02-14T11:28:25+00:00,text,Al u challenging me 😐😏,
825653,2025-02-14T11:28:25+00:00,text,Need party with Hopperee,
825652,2025-02-14T11:28:04+00:00,sticker,[STICKER] CAADBQADfQYAAox34VT6NdTd498MVgI,media/sticker_825652.webp
825651,2025-02-14T11:27:53+00:00,file,[FILE] Unnamed file,media/video_825651.mp4
825650,2025-02-14T11:27:35+00:00,text,Her english 🐦,
825649,2025-02-14T11:27:35+00:00,text,To moon🤪🚀🚀🚀,
825648,2025-02-14T11:27:25+00:00,text,Gogogo,
825647,2025-02-14T11:27:19+00:00,text,This englis,
825646,2025-02-14T11:27:16+00:00,text,Let's go ser,
825645,2025-02-14T11:27:11+00:00,text,English sir 🥴,
825644,2025-02-14T11:27:05+00:00,text,Oke🤣,
825643,2025-02-14T11:27:01+00:00,file,[FILE] 112121.gif.mp4,media/video_825643.mp4
825642,2025-02-14T11:26:59+00:00,text,I need DJ jedag jedug,
825641,2025-02-14T11:26:56+00:00,text,Huh 😢🤣,
825640,2025-02-14T11:26:45+00:00,text,80k quadralion sorry ralat,
825639,2025-02-14T11:26:26+00:00,text,80k,
825638,2025-02-14T11:26:18+00:00,text,Because your there,
825637,2025-02-14T11:26:16+00:00,text,Nice,
825636,2025-02-14T11:26:12+00:00,text,Ululullu,
825635,2025-02-14T11:26:08+00:00,text,1 QUADRALION,
825634,2025-02-14T11:26:05+00:00,text,Why buddy,
825633,2025-02-14T11:25:56+00:00,text,Max supply,
825632,2025-02-14T11:25:53+00:00,text,No gud,
825631,2025-02-14T11:25:47+00:00,text,Always support,
825630,2025-02-14T11:25:39+00:00,text,How r u,
825629,2025-02-14T11:25:36+00:00,text,Keep supporting Hopper 🏆🚀,
825628,2025-02-14T11:25:33+00:00,text,Hi guys,
825627,2025-02-14T11:25:31+00:00,text,When i can sleep with gf,
825626,2025-02-14T11:25:24+00:00,text,Let's go to moon,
825625,2025-02-14T11:25:23+00:00,text,Thanks to participants with Hopper,
825624,2025-02-14T11:25:22+00:00,text,Hopper is great,
825623,2025-02-14T11:25:16+00:00,text,Ok ser,
825622,2025-02-14T11:25:15+00:00,text,Too winnn,
825621,2025-02-14T11:25:13+00:00,media,[OTHER MEDIA],
825620,2025-02-14T11:25:13+00:00,text,New event srarted,
825619,2025-02-14T11:24:58+00:00,text,Wait 😏,
825618,2025-02-14T11:24:55+00:00,text,Kraken an coinbase,
825617,2025-02-14T11:24:55+00:00,text,Congrats guys,
825616,2025-02-14T11:24:50+00:00,text,Please wait for announcement,
825615,2025-02-14T11:24:47+00:00,text,Woww,
825614,2025-02-14T11:24:41+00:00,text,Binance🙏🔥🐋,
825613,2025-02-14T11:24:34+00:00,text,Where tier 1 cex,
825612,2025-02-14T11:24:31+00:00,text,Meo si,
825611,2025-02-14T11:24:24+00:00,photo,[PHOTO],media/photo_825611.jpg
825610,2025-02-14T11:24:19+00:00,text,😝😝😝,
825609,2025-02-14T11:24:18+00:00,text,Wkwk,
825608,2025-02-14T11:24:13+00:00,text,Bitget kucoin mex,
825607,2025-02-14T11:23:48+00:00,text,Whatcex Will be listed like binance and other,
825606,2025-02-14T11:23:47+00:00,text,To the ur house,
825605,2025-02-14T11:23:38+00:00,text,Tq u am already lakhpati 😻,
825604,2025-02-14T11:23:36+00:00,text,Let's go,
825603,2025-02-14T11:23:30+00:00,text,Hi 👋,
825602,2025-02-14T11:23:21+00:00,text,25$ advance congratulations 🎉,
825601,2025-02-14T11:23:16+00:00,text,I don't understand,
825600,2025-02-14T11:23:05+00:00,text,😻😻,
825599,2025-02-14T11:23:02+00:00,text,2.55,
825598,2025-02-14T11:22:58+00:00,text,Hopper to the moon,
825597,2025-02-14T11:22:52+00:00,text,Cex ?,
825596,2025-02-14T11:22:49+00:00,text,?,
825595,2025-02-14T11:22:48+00:00,text,How much token you got,
825594,2025-02-14T11:22:39+00:00,text,Keep support,
825593,2025-02-14T11:22:34+00:00,text,Noice 😆,
825592,2025-02-14T11:22:28+00:00,media,[OTHER MEDIA],
825591,2025-02-14T11:22:25+00:00,text,I claimed yesterday,
825590,2025-02-14T11:22:16+00:00,text,Look up,
825589,2025-02-14T11:22:13+00:00,text,Stay tuned for official announcement,
825588,2025-02-14T11:22:02+00:00,text,Chain?,
825587,2025-02-14T11:22:00+00:00,photo,[PHOTO],media/photo_825587.jpg
825586,2025-02-14T11:21:46+00:00,text,When launch,
825585,2025-02-14T11:21:27+00:00,text,Send screenshot 😏🤣,
825584,2025-02-14T11:20:52+00:00,text,"Send screenshot pls

Your claimed tokens",
825583,2025-02-14T11:20:32+00:00,text,Yes I did,
825582,2025-02-14T11:20:23+00:00,text,"Can't claim my Hopper

Showing error

Anyone claiming the tokens??",
825581,2025-02-14T11:20:08+00:00,text,Dont spam,
825580,2025-02-14T11:18:54+00:00,text,Lolu 😕,
825579,2025-02-14T11:18:33+00:00,text,Stop spamming,
825578,2025-02-14T11:18:26+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_825578.webp
825577,2025-02-14T11:18:19+00:00,text,Lfg 🚀,
825576,2025-02-14T11:15:43+00:00,text,alhamdulillah ❤️,
825575,2025-02-14T11:15:26+00:00,text,"fine sir,you?",
825574,2025-02-14T11:15:05+00:00,text,hello mate how are u?,
825573,2025-02-14T11:14:43+00:00,text,hello,
825572,2025-02-14T11:14:12+00:00,sticker,[STICKER] BAADBQADnQQAAnxNwFYLyYqFQkENEAI,media/sticker_825572.webp
825571,2025-02-14T11:13:49+00:00,sticker,[STICKER] BAADBQADsxEAAkKOiVTGg9vmxV-OhAI,media/sticker_825571.webp
825570,2025-02-14T11:13:49+00:00,text,🦍🦍🦍🦍,
825569,2025-02-14T11:13:39+00:00,text,Sup 😕🤣,
825568,2025-02-14T11:13:38+00:00,sticker,[STICKER] BAADBAAD-xAAAkygCFDk5D2wrBuTYgI,media/sticker_825568.webp
825567,2025-02-14T11:13:37+00:00,sticker,[STICKER] CAADBQADjwcAAoozKVSd9vk66EAPNQI,media/sticker_825567.webp
825566,2025-02-14T11:13:32+00:00,text,Soon,
825565,2025-02-14T11:13:20+00:00,sticker,[STICKER] BAADAQADzAEAApasoUSqTZObZ8EAAWYC,media/sticker_825565.webp
825564,2025-02-14T11:13:17+00:00,text,when listing,
825563,2025-02-14T11:13:08+00:00,text,Sup 😕,
825562,2025-02-14T11:13:05+00:00,sticker,[STICKER] BAADAQADzAEAApasoUSqTZObZ8EAAWYC,media/sticker_825562.webp
825561,2025-02-14T11:12:39+00:00,sticker,[STICKER] BAADBQADKhEAAsSGCFV3Rmrg1A5v1AI,media/sticker_825561.webp
825560,2025-02-14T11:12:37+00:00,text,Lift all the community members 💪,
825559,2025-02-14T11:12:27+00:00,text,Lift 🚀,
825558,2025-02-14T11:12:24+00:00,text,Keep supporting the Hopper community 💕,
825557,2025-02-14T11:11:29+00:00,text,Lift 🏆👀,
825556,2025-02-14T11:10:25+00:00,text,Hehe,
825555,2025-02-14T11:10:15+00:00,sticker,[STICKER] BAADBQADrxAAAmhiCVVyZL851n3NdQI,media/sticker_825555.webp
825554,2025-02-14T11:10:11+00:00,text,Hahaha,
825553,2025-02-14T11:10:02+00:00,text,Let's stay enthusiastic about living this life,
825551,2025-02-14T11:09:08+00:00,text,Yhw,
825550,2025-02-14T11:08:23+00:00,text,Why?,
825549,2025-02-14T11:07:12+00:00,text,Nuh,
825548,2025-02-14T11:07:06+00:00,text,Let's create a great environment so that the Hopper community can grow and become famous.,
825547,2025-02-14T11:07:00+00:00,text,Shushhhh,
825546,2025-02-14T11:06:37+00:00,sticker,[STICKER] BAADBAADZRcAAozRCVHrNcgdOxT6OQI,media/sticker_825546.webp
825545,2025-02-14T11:06:29+00:00,text,"Stay respectful, stay awesome, and let’s keep the conversation flowing! 💪🔥",
825544,2025-02-14T11:06:28+00:00,sticker,[STICKER] BAADBQADdQ4AAhA9KFTbvaU6OKUHdwI,media/sticker_825544.webp
825543,2025-02-14T11:06:22+00:00,text,Chuup😒,
825542,2025-02-14T11:06:18+00:00,text,Everything is cool,
825541,2025-02-14T11:06:12+00:00,text,Yes Ji 🤣,
825540,2025-02-14T11:06:11+00:00,text,Dance😁,
825539,2025-02-14T11:05:55+00:00,text,Ji used for girl,
825538,2025-02-14T11:05:50+00:00,sticker,[STICKER] CAADBQADfQYAAox34VT6NdTd498MVgI,media/sticker_825538.webp
825537,2025-02-14T11:05:44+00:00,text,International language,
825536,2025-02-14T11:05:34+00:00,sticker,[STICKER] CAADBQAD8AkAAlS1cVTs7p1xz9_aGgI,media/sticker_825536.webp
825535,2025-02-14T11:05:19+00:00,text,Ji?,
825534,2025-02-14T11:05:16+00:00,text,Yeahh,
825532,2025-02-14T11:05:09+00:00,file,[FILE] animation.gif.mp4,media/video_825532.mp4
825531,2025-02-14T11:05:05+00:00,text,keep winning and stay healthy,
825530,2025-02-14T11:05:04+00:00,text,Hello ji good morning 🌅😋😄,
825529,2025-02-14T11:04:59+00:00,sticker,[STICKER] BAADBQAD4BUAAuXACFeCKFalvLNJbwI,media/sticker_825529.webp
825528,2025-02-14T11:04:57+00:00,text,Together we push Hopper to the top,
825527,2025-02-14T11:04:55+00:00,text,Im 😏,
825526,2025-02-14T11:04:54+00:00,text,Stay tuned for all the amazing things to come,
825525,2025-02-14T11:04:44+00:00,text,He did,
825524,2025-02-14T11:04:36+00:00,text,Yeah yeah right sir,
825523,2025-02-14T11:04:35+00:00,text,I text firt 🤣🤳,
825522,2025-02-14T11:04:18+00:00,text,Im send first 😂,
825521,2025-02-14T11:04:06+00:00,text,Don't comphy my style 😏,
825520,2025-02-14T11:04:02+00:00,sticker,[STICKER] CAADBQADVgsAAmLTOVWNiRezw8IyKgI,media/sticker_825520.webp
825519,2025-02-14T11:03:55+00:00,text,your welcome,
